name,styleUrl,longitude,latitude,ward
WORLI DAIRY,0,72.811496,18.998185,    G/S   
WORLI DEPOT,0,72.819888,19.013966,    G/S   
WORLI DEPOT,0,72.82004,19.013478,    G/S   
WORLI VILLAGE,0,72.820731,19.016713,    G/S   
KAMGAR STADIUM (PRABHADEVI),0,72.835362,19.011456,    G/S   
WORLI SEA FACE POST OFFICE,0,72.81885,19.016504,    G/S   
RAM GANESH GADKARI CHOWK (DADAR-W),0,72.839647,19.023981,    F/N   
PASSPORT OFFICE (WORLI),0,72.820916,19.011356,    G/S   
DADAR STATION (W),0,72.841645,19.018317,    F/S   
DADAR STATION (W),0,72.84137,19.018236,    F/S   
"VANITA SAMAJ, CHAITYABHOOMI",0,72.83687,19.027267,    F/N   
RAM GANESH GADKARI CHOWK (DADAR-W),0,72.837879,19.024467,    F/N   
WORLI SEA FACE (S),0,72.817645,19.015789,    G/S   
WORLI POST OFFICE,0,72.814956,19.005108,    G/S   
KOHINOOR PPL GATE NO.2,0,72.843132,19.02466,    F/N   
KOHINOOR PPL GATE NO.2,0,72.843019,19.0242,    F/N   
BABASAHEB WORLIKAR CHOWK (CENTURY BAZAAR),0,72.822349,19.012387,    G/S   
BABASAHEB WORLIKAR CHOWK (CENTURY BAZAAR),0,72.825863,19.012723,    G/S   
BAWLA MASJID,0,72.831187,18.994514,    G/S   
"S BRIDGE, MANDLIK CHOWK",0,72.831986,18.981036,    E   
"S BRIDGE, MANDLIK CHOWK",0,72.831881,18.98072,    E   
"CATERING COLLEGE, SURYAVANSHI HALL",0,72.834546,19.023146,    G/S   
CITYLIGHT CINEMA,0,72.841799,19.030044,    F/N   
CITYLIGHT CINEMA,0,72.841751,19.029845,    F/N   
CITYLIGHT CINEMA,0,72.841647,19.029809,    F/N   
KABUTARKHANA (DADAR-W),0,72.840154,19.018669,    F/S   
DADAR POLICE STATION,0,72.835379,19.014203,    G/S   
DEEPAK CINEMA,0,72.831994,19.006919,    G/S   
DHAIRYAVAN CHOWK,0,72.8427582,19.0313458,    F/N   
DOORDARSHAN (WORLI),0,72.818128,19.005942,    G/S   
DOORDARSHAN (WORLI),0,72.818014,19.005635,    G/S   
DAWN MILL,0,72.828097,18.998144,    G/S   
PRABHADEVI STATION (W),0,72.835337,19.007237,    F/S   
"FLORA HOTEL, WATUMAL ENGG.COLLEGE",0,72.813562,19.00321,    G/S   
"FLORA HOTEL, WATUMAL ENGG.COLLEGE",0,72.813771,19.00303,    G/S   
COMRADE GULABRAO GANACHARYA CHOWK,0,72.831108,18.985778,    E   
COMRADE GULABRAO GANACHARYA CHOWK,0,72.831061,18.98595,    E   
DAINIK SHIVNER,0,72.822705,18.99608,    G/S   
DAINIK SHIVNER,0,72.822467,18.996785,    G/S   
DAINIK SHIVNER,0,72.822403,18.993108,    G/S   
JIJAMATA NAGAR (WORLI),0,72.820105,18.993269,    G/S   
KAMALA MILL,0,72.82986,19.00296,    G/S   
"KHEDGALLI, SIDDHIVINAYAK MANDIR (PRABHADEVI)",0,72.832634,19.014716,    G/S   
LOWER PAREL STATION,0,72.831252,18.996899,    G/S   
LOWER PAREL STATION,0,72.83137,18.997043,    G/S   
LOWER PAREL STATION,0,72.831385,18.996782,    G/S   
LOWER PAREL WORKSHOP,0,72.831163,19.000901,    G/S   
MAHALAXMI STATION,0,72.824481,18.983397,    E   
MHATRE PEN COMPANY,0,72.837498,19.013563,    F/S   
N.M.JOSHI MARG POLICE STATION,0,72.831465,18.991353,    F/S   
NEHRU PLANETARIUM (WORLI),0,72.813783,18.98956,    E   
NARAYAN PUJARI NAGAR (WORLI),0,72.813797,18.994619,    G/S   
NATIONAL ASSOCIATION FOR BLIND (NAB),0,72.816234,19.011018,    G/S   
COMRADE P.K.KURNE CHOWK (WORLI ),0,72.820921,19.004896,    G/S   
COMRADE P.K.KURNE CHOWK (WORLI ),0,72.821054,19.005438,    G/S   
SHIVAJI PARK GYMKHANA,0,72.837128,19.025759,    F/N   
DADAR POLICE STATION,0,72.835199,19.014284,    G/S   
BALBHARATI (KANDIVALI-W),0,72.848761,19.200386,    R/S   
RANA & SONS,0,72.826835,19.210417,    R/S   
CHARKOP POLICE STATION,0,72.820898,19.214487,    R/S   
CHARKOP VILLAGE,0,72.821017,19.208715,    R/S   
"ADITYA APARTMENT, CHIKOOWADI",0,72.840741,19.220129,    R/S   
DAHANUKAR WADI,0,72.837237,19.20773,    R/S   
DAHANUKAR WADI,0,72.837836,19.207492,    R/S   
CHARKOP EKDANT SOCIETY,0,72.820267,19.217983,    R/S   
EKTA NAGAR (KANDIVALI-W),0,72.837074,19.213785,    R/S   
GANESH CHOWK,0,72.834353,19.2154,    R/S   
GANESH MANDIR (KANDIVALI-W),0,72.822133,19.215635,    R/S   
SHIMPAVALI NAKA,0,72.852921,19.22347,    R/C   
SUVARNA HOSPITAL (BORIVALI -W),0,72.845854,19.2239,    R/C   
SUVARNA HOSPITAL (BORIVALI -W),0,72.845702,19.223845,    R/C   
VAISHALI BHAVAN (KANDIVALI-W),0,72.838954,19.205114,    R/S   
YASHKRIPA BUILDING,0,72.841995,19.221368,    R/C   
PRABODHANKAR THACKERAY NAGAR MARKET (CHARKOP),0,72.828447,19.216155,    R/S   
AGARKAR CHOWK (ANDHERI-E),0,72.848038,19.11748,    K/W   
AGARKAR CHOWK (ANDHERI-E),0,72.848038,19.117453,    K/W   
AGARKAR CHOWK (ANDHERI-E),0,72.848284,19.118591,    K/W   
AGARKAR CHOWK (ANDHERI-E),0,72.847808,19.119657,    K/W   
AGARKAR CHOWK (ANDHERI-E),0,72.848322,19.118844,    K/W   
AGARKAR CHOWK (ANDHERI-E),0,72.847903,19.12001,    K/W   
AMRUT SHAKTI,0,72.897102,19.107873,    N   
ASHIRWAD SOCIETY,0,72.896568,19.112607,    N   
BAHAR CINEMA,0,72.853915,19.110907,    G/N   
BAMANDAYA PADA,0,72.886888,19.122938,    G/N   
BAMAN PADA (CHAKALA),0,72.858861,19.104613,    G/N   
BELA NIVAS,0,72.861764,19.114227,    G/N   
BEST QUARRIES (CHANDIVALI),0,72.90095,19.111804,    N   
BLOSSOM COMPANY,0,72.881569,19.117028,    G/N   
C-CROSS ROAD (SEEPZ ),0,72.872118,19.122814,    G/N   
CHAKALA,0,72.858951,19.113195,    G/N   
CHAKALA,0,72.85742,19.115408,    G/N   
CHAKALA,0,72.860927,19.114795,    G/N   
CHAKALA CIGARETTE FACTORY,0,72.85886,19.107468,    G/N   
CHANDIVALI VILLAGE,0,72.898839,19.114225,    N   
CHHATRAPATI SHIVAJI INTERNATIONAL AIRPORT (SAHAR),0,72.87463,19.100664,    G/N   
"DARPAN CINEMA, SAI SERVICE",0,72.85547,19.116979,    G/N   
"DARPAN CINEMA, SAI SERVICE",0,72.854683,19.114918,    G/N   
DOMESTIC AIRPORT JUNCTION,0,72.851532,19.09347,    M/E   
"DR.DATTA SAMANT CHOWK, SAKINAKA",0,72.885385,19.105963,    N   
"DR.DATTA SAMANT CHOWK, SAKINAKA",0,72.885765,19.105385,    N   
"DR.DATTA SAMANT CHOWK, SAKINAKA",0,72.885537,19.105258,    N   
GANESH PADA,0,72.885511,19.120824,    G/N   
GANESH PADA,0,72.885777,19.12151,    G/N   
GAUTAM NAGAR (MIDC-MAROL),0,72.869783,19.118432,    G/N   
GAUTAM NAGAR (MIDC-MAROL),0,72.870153,19.118712,    G/N   
GOKHALE BRIDGE (ANDHERI-W),0,72.847659,19.115538,    K/W   
"SHRI SWAMI SAMARTH MUTT, HANUMAN ROAD (VILE PARLE-E)",0,72.85143,19.103714,    G/N   
HANUMAN SOCIETY BUILDING NO.5 (VILE PARLE-E),0,72.85218,19.105187,    G/N   
HANUMAN SOCIETY BUILDING NO.5 (VILE PARLE-E),0,72.852113,19.105097,    G/N   
"ICICI BANK  (CHANDIVLI), SINHAGAD COLLEGE",0,72.896634,19.113573,    N   
"ICICI BANK  (CHANDIVLI), SINHAGAD COLLEGE",0,72.896682,19.113537,    N   
INDIAN OIL (SAHAR),0,72.871169,19.10321,    G/N   
J.B.NAGAR (ANDHERI-E),0,72.864571,19.10832,    G/N   
"MAROL VILLAGE, LOKBHARTHI",0,72.880097,19.113422,    G/N   
JAMBHULPADA,0,72.898894,19.094061,    N   
JUNGLESHWAR MAHADEO MANDIR,0,72.898587,19.100881,    N   
KHERANI BAUG,0,72.8991,19.102815,    N   
KULKARNI WADI,0,72.89779,19.098451,    N   
GANESH SOCIETY (KANDIVALI-W),0,72.830841,19.219373,    R/S   
GOKHALE HIGH SCHOOL (BORIVALI -W),0,72.850914,19.223704,    R/C   
"GOVERDHAN NAGAR, BORSAPADA",0,72.846928,19.212256,    R/S   
HARIDAS NAGAR,0,72.847891,19.221706,    R/C   
"HINDUSTAN NAKA, C.CHARANSINGH CHOWK",0,72.829367,19.20807,    R/S   
INDIAN EDUCATION SCHOOL (KANDIVALI-W),0,72.824094,19.213586,    R/S   
JAY GANGA,0,72.820786,19.211768,    R/S   
MAHATMA GANDHI SWIMMING POOL (KANDIVALI-W),0,72.844251,19.205379,    R/S   
KAMRAJ NAGAR (KANDIVALI-W),0,72.834996,19.208625,    R/S   
KANDIVALI STATION (W),0,72.850809,19.204684,    R/S   
KANDIVALI STATION (W),0,72.850718,19.203947,    R/S   
KANDIVALI STATION (W),0,72.851668,19.205917,    R/S   
KANDIVALI VILLAGE,0,72.842177,19.205694,    R/S   
"GANESH MANDIR, KASTUR PARK",0,72.848537,19.223739,    R/C   
"GANESH MANDIR, KASTUR PARK",0,72.848689,19.223658,    R/C   
MAHAVIR NAGAR (KANDIVLI-W),0,72.839633,19.211952,    R/S   
MAHAVIR NAGAR -EXTENSION (KANDIVLI-W),0,72.838813,19.215665,    R/S   
DENA BANK (KANDIVALI-W),0,72.848759,19.204244,    R/S   
MAHAVIR NAGAR -EXTENSION (KANDIVLI-W),0,72.837102,19.215113,    R/S   
MILAP TALKIES,0,72.847519,19.196248,    R/S   
PADMAJA SOCIETY,0,72.826003,19.204581,    R/S   
NETAJI SUBHASHCHANDRA BOSE SPORTS COMPLEX,0,72.845235,19.2123,    R/S   
CHARKOP SECTOR 5,0,72.825852,19.215457,    R/S   
CHARKOP SECTOR 8,0,72.813059,19.214941,    R/S   
PRABODHANKAR THACKERAY NAGAR BUS STATION (CHARKOP),0,72.829237,19.215451,    R/S   
BHABREKAR NAGAR NO.1,0,72.824034,19.205447,    R/S   
PUNCHASHEEL APARTMENTS,0,72.841364,19.213372,    R/S   
"DR.AMBEDKAR HOSPITAL, PAREKH NAGAR",0,72.850648,19.208283,    R/S   
"MAHAVIR NAGAR EXTENSION (KANDIVLI-W), PARIJAT SOCIETY",0,72.839509,19.214392,    R/S   
POISAR DEPOT,0,72.850987,19.213649,    R/S   
POISAR DEPOT,0,72.851149,19.214137,    R/S   
PRAPTI SOCIETY,0,72.839494,19.220716,    R/S   
RASHMI RATHI SOCIETY,0,72.835865,19.215446,    R/S   
RENUKA NAGAR,0,72.835878,19.211408,    R/S   
SAI CHITRA SOCIETY (KANDIVALI-W),0,72.820963,19.216285,    R/S   
SAI SIDDHI SOCIETY (KANDIVALI-W),0,72.81614,19.215214,    R/S   
SAIBABA NAGAR (BORIVALI -W),0,72.845041,19.217214,    R/S   
SHANTI NAGAR (KANDIVALI-W),0,72.834703,19.206394,    R/S   
NAHAR ESTATE,0,72.89697,19.105642,    N   
MARWAH ROAD JUNCTION (SAKI VIHAR ROAD),0,72.887626,19.109216,    N   
AGARKAR CHOWK (ANDHERI-E),0,72.848796,19.119911,    G/N   
ASHOK NAGAR (MAROL MAROSHI),0,72.88517,19.118032,    G/N   
AGARKAR CHOWK (ANDHERI-E),0,72.848,19.117137,    K/W   
"CHANDVALI STUDIO, PETROL PUMP",0,72.897043,19.114513,    N   
SAVITRIBAI PHULE NAGAR,0,72.863796,19.10046,    G/N   
"ACHARYA GARDEN, DIAMOND GARDEN",0,72.900449,19.051411,    M/W   
"SAMAJ MANDIR HALL (VASHI), SECTOR 21",0,73.00023,19.082367,    N   
ADARSH MARKET,0,73.017842,19.013098,    M/W   
AGARWADI (MANKHURD),0,72.925921,19.045699,    M/W   
ANUSHAKTI NAGAR BUS STATION,0,72.926529,19.04242,    M/W   
ANUSHAKTI NAGAR BUS STATION,0,72.926387,19.042898,    M/W   
A.P.M.C SECTOR 26,0,73.010608,19.086864,    N   
APNA BAZAR (VASHI),0,72.9975,19.070876,    N   
BALBHARATI VIDYALAYA (KHARGHAR),0,73.062839,19.034101,    N   
BALBHARATI VIDYALAYA (KHARGHAR),0,73.062497,19.033712,    N   
B.A.R.C GATE NO.6,0,72.933797,19.042123,    M/W   
BASANT TALKIES,0,72.904137,19.045874,    M/W   
BELPADA VILLAGE,0,73.060233,19.029007,    N   
BELPADA VILLAGE,0,73.06028,19.029052,    N   
BELPADA VILLAGE,0,73.059966,19.02804,    N   
"SAMATA NAGAR, BONKODE",0,73.005764,19.094932,    N   
CANARA BANK (KHARGHAR),0,73.064103,19.035446,    N   
CHEETA CAMP,0,72.944712,19.038429,    M/W   
CHINCHOLI TALAO (NAVI MUMBAI),0,73.01754,19.046407,    N   
CHINCHOLI TALAO (NAVI MUMBAI),0,73.017578,19.046741,    N   
A.P.M.C. FRUIT AND VEGETABLE MARKET,0,73.009721,19.076592,    N   
GANDHI MARKET (CHEMBUR),0,72.896071,19.045736,    M/W   
GHANSOLI VILLAGE,0,72.99966,19.12284,    T   
GHARKUL,0,73.077509,19.037913,    N   
GHARKUL,0,73.078088,19.038012,    N   
GOKHALE VIDYALAYA (KHARGHAR),0,73.065921,19.041489,    N   
GOVANDI STATION ROAD (E),0,72.914186,19.052662,    M/W   
HELAN KELLAR INSTITUTE (MAHAPE),0,73.012307,19.113225,    T   
HIRANANDANI COMPLEX JUNCTION (KHARGHAR),0,73.066543,19.032888,    N   
I.C.L.SCHOOL (VASHI),0,73.012475,19.073158,    N   
JALVAYU VIHAR (KHARGHAR),0,73.070287,19.049653,    N   
"JUI NAGAR, GAONDEVI CHOWK",0,73.017218,19.049208,    N   
JUI NAGAR RAILWAY STATION,0,73.015463,19.055676,    N   
KALAMBOLI FIRE BRIGADE,0,73.1052,19.02633,    N   
KACHWADI,0,72.915953,19.052752,    M/W   
KACHWADI,0,72.916932,19.052247,    M/W   
KENDRIYA VIHAR (SECTOR 12),0,73.065719,19.037595,    N   
TEEN TAKI (KOPAR KHAIRANE),0,73.003219,19.104898,    T   
KOPARA VILLAGE,0,73.072825,19.036841,    N   
KOPARA VILLAGE,0,73.072967,19.037257,    N   
VASHI SECTOR 29,0,73.004897,19.089368,    N   
MEGA MART,0,73.005516,19.091734,    N   
"MAHATMA GANDHI HOSPITAL, PANVEL NAKA",0,73.104927,19.018958,    N   
M.S.E.B.OFFICE (KOPAR KHAIRANE),0,73.002602,19.106858,    T   
LUCKY HOTEL (KHAIRANI MARG),0,72.895316,19.105162,    N   
LUCKY HOTEL (KHAIRANI MARG),0,72.895107,19.105244,    N   
"MAHANT ROAD, VILE PARLE (E)",0,72.852088,19.100282,    M/E   
MAHARASHTRA KATA (SAKI NAKA),0,72.888864,19.103046,    N   
MAHARASHTRA KATA (SAKI NAKA),0,72.888171,19.103262,    N   
MAROL DEPOT,0,72.865145,19.117914,    G/N   
MAROL DEPOT,0,72.865116,19.117923,    G/N   
MAROL LIONS CLUB,0,72.875319,19.109852,    G/N   
MAROL VILLAGE,0,72.87891,19.112094,    G/N   
"MAROL NAKA, MATA RAMABAI AMBEDKAR CHOWK",0,72.878398,19.110034,    G/N   
"MAROL NAKA, MATA RAMABAI AMBEDKAR CHOWK",0,72.880043,19.108056,    G/N   
MHADA COLONY (CHANDIVALI),0,72.896787,19.111288,    N   
MITTAL ESTATE (MAROL),0,72.883664,19.107588,    N   
MOHILI VILLAGE,0,72.892658,19.098575,    N   
MOHILI VILLAGE,0,72.892392,19.098557,    N   
SHOPPING PLAZA (POWAI),0,72.897481,19.111035,    N   
SARVODAY (VILE PARLE-W),0,72.852735,19.099848,    M/E   
"NEW QUARTERS, MAHARSHI VALMIKI CHOWK",0,72.857494,19.103302,    G/N   
OBEROI GARDEN (CHANDIVLI),0,72.893535,19.114828,    N   
SAHAR P & T COLONY NO.2,0,72.861951,19.103548,    G/N   
SAHAR P & T COLONY NO.1,0,72.863254,19.101453,    G/N   
PARLE TILAK VIDYALAYA,0,72.847078,19.103088,    K/W   
POST OFFICE (POWAI),0,72.888892,19.106018,    N   
R.B.I. COLONY (ANDHERI-E),0,72.862079,19.110848,    G/N   
SAHAR POLICE STATION,0,72.876644,19.102038,    G/N   
SAINATH NAGAR (MIDC -MAROL),0,72.875627,19.120946,    G/N   
SAMBHAJI NAGAR (VILE PARLE-E),0,72.854795,19.1019,    G/N   
CHAKALA (SATAMWADI),0,72.859902,19.11147,    G/N   
SHIVPREMI NAGAR,0,72.897829,19.09565,    N   
SHIVPREMI NAGAR,0,72.897972,19.09519,    N   
STATE BANK (SAKI NAKA),0,72.887922,19.106379,    N   
"SUMER HOUSE, SURAJ DIAMOND",0,72.873744,19.121532,    G/N   
TARUN BHARAT SOCIETY,0,72.86153,19.107848,    G/N   
TARUN WELL SOCIETY,0,72.863212,19.107804,    G/N   
DOMESTIC AIRPORT TERMINAL 1-B,0,72.855837,19.09349,    M/E   
DOMESTIC AIRPORT TERMINAL 1-B,0,72.852672,19.093362,    M/E   
VIJAY NAGAR (MAROL MAROSHI),0,72.880074,19.121363,    G/N   
VIJAY NAGAR (MAROL MAROSHI),0,72.879647,19.120153,    G/N   
VIJAY NAGAR SOCIETY (ANDHERI-E),0,72.847479,19.114146,    K/W   
MAHARASHTRA NAGAR (MANKHURD),0,72.937738,19.051699,    M/W   
MAITRI PARK,0,72.905019,19.049669,    M/W   
MANDALA,0,72.93564,19.041743,    M/W   
MANKHURD OCTROI NAKA,0,72.956235,19.05779,    N   
MANKHURD STATION (SOUTH),0,72.930415,19.042673,    M/W   
"MATHADI BHAVAN, COMMODITY EXCHANGE",0,73.009151,19.078995,    N   
MILLENNIUM BUSINESS PARK (MAHAPE),0,73.0167833,19.1123833,    T   
NATHU JOMA PATIL CHOWK,0,73.01402,19.060655,    N   
NERUL VILLAGE,0,73.015133,19.036651,    M/W   
NERUL RAILWAY STATION,0,73.017194,19.034274,    M/W   
ONION POTATO MARKET (VASHI),0,73.005786,19.073738,    N   
ONION POTATO MARKET (VASHI),0,73.005444,19.073865,    N   
PANCHAVATI,0,73.002747,19.116633,    T   
"REGENCY GARDEN, SBI",0,73.064156,19.044679,    N   
MAHARASHTRA NAGAR (MANKHURD),0,72.936132,19.050732,    M/W   
ASHA USHA COMPANY,0,72.924187,19.108486,    N   
ASHOK KEDARE CHOWK,0,72.928637,19.147731,    T   
ASHOK KEDARE CHOWK,0,72.928533,19.147812,    T   
ASIAN PAINTS,0,72.937628,19.159305,    T   
BARVE NAGAR,0,72.902066,19.097991,    N   
BAYER HOUSE,0,72.912371,19.119577,    N   
BAYER HOUSE,0,72.91278,19.120435,    N   
BHANDUP POLICE STATION,0,72.937487,19.151382,    T   
BHANDUP STATION (W),0,72.93782,19.144299,    T   
BHANDUP STATION (W),0,72.937336,19.144434,    T   
BHANDUP STATION (W) ROAD,0,72.936489,19.146711,    T   
CEAT COMPANY,0,72.943409,19.154878,    T   
KINGSTON SEZ (POWAI),0,72.913171,19.114256,    N   
CIBA COMPANY,0,72.928725,19.134758,    T   
"CIPLA COMPANY, MILITARY CANTEEN",0,72.926097,19.113735,    N   
DAMODAR PARK,0,72.914469,19.095511,    N   
DAMODAR PARK,0,72.914412,19.095556,    N   
DARGAH (VIKHROLI-W),0,72.915419,19.096622,    N   
DOCKYARD COLONY (KANJURMARG-W),0,72.92672,19.131297,    T   
"DR.AMBEDKAR UDYAN, POWAI",0,72.893978,19.124657,    G/N   
"TEMBIPADA NAKA, VAIBHAV CHOWK",0,72.929577,19.154064,    T   
EKTA NAGAR POLICE CHOWKY- BHANDUP-W,0,72.926633,19.140729,    T   
FOREST CLUB (POWAI),0,72.906936,19.114435,    N   
MANGATRAM PETROLPUMP,0,72.930968,19.13895,    T   
"GAONDEVI NAKA (BHANDUP-W), MADHUKUN BUILDING",0,72.932115,19.154967,    T   
GHATKOPAR PIPE LINE,0,72.902878,19.087584,    N   
GHATKOPAR POLICE STATION,0,72.899799,19.086915,    N   
GHATKOPAR STATION (W),0,72.908874,19.086818,    N   
"HIRANANDANI, POWAI BUS STATION",0,72.905643,19.117705,    N   
GHATKOPAR STATION (W),0,72.907554,19.085716,    N   
GODREJ COMPANY (VIKHROLI-W),0,72.921299,19.104194,    N   
HANUMAN MANDIR (BHANDUP-W),0,72.943561,19.157544,    T   
HANUMAN MANDIR (BARVE NAGAR),0,72.903816,19.093719,    N   
HANUMAN NAGAR (BHANDUP-W),0,72.921747,19.139752,    T   
HINDUSTAN COMPANY (VIKHROLI-W),0,72.925392,19.121865,    N   
HIRANANDANI (POWAI),0,72.906716,19.120569,    N   
I.I.T.MAIN GATE (POWAI),0,72.917046,19.125784,    N   
I.I.T.MAIN GATE (POWAI),0,72.917198,19.125369,    N   
I.I.T.MARKET (POWAI),0,72.919621,19.128802,    N   
INDUSTRIAL ESTATE (VIKHROLI-W),0,72.914515,19.099829,    N   
JAMBHULPADA,0,72.900272,19.094576,    N   
JUNGAL MANGAL ROAD (BHANDUP-W),0,72.933837,19.150586,    T   
KAILAS INDUSTRIAL ESTATE,0,72.917733,19.112215,    N   
KINGSTON SEZ (POWAI),0,72.910748,19.112765,    N   
KRUPA BUILDING,0,72.907884,19.094036,    N   
MEENATAI THACKERAY MAIDAN (ANACIN COMPANY),0,72.917661,19.099504,    N   
"SHIVAJI MAIDAN, MADINA MASJID",0,72.914542,19.104066,    N   
MUNICIPAL GARDEN (VIKHROLI-W),0,72.917801,19.109993,    N   
MANGATRAM PETROLPUMP,0,72.93092,19.13885,    T   
PARSIK BANK (NERUL),0,73.021433,19.040741,    N   
PUNJAB WADI (DEONAR),0,72.915062,19.045281,    M/W   
PUNJAB WADI (DEONAR),0,72.914492,19.04557,    M/W   
R.F.NAIK SCHOOL (KOPAR KHAIRANE),0,73.005023,19.0986,    T   
R.K.STUDIO,0,72.907053,19.047736,    M/W   
RAJ KAPOOR CHOWK (ANUSHAKTI NAGAR),0,72.921513,19.043719,    M/W   
R.B.I.COLONY (C.B.D.BELAPUR),0,73.049334,19.022851,    M/W   
SAIDHAM SOCIETY (NERUL),0,73.014793,19.011689,    M/W   
SANPADA STATION,0,73.009775,19.067956,    N   
SANPADA TELEPHONE EXCHANGE (SANT NIRANKARI BHAVAN),0,73.013934,19.059137,    N   
SANPADA TELEPHONE EXCHANGE (SANT NIRANKARI BHAVAN),0,73.014067,19.058839,    N   
NERUL SECTOR 42,0,73.014984,19.015691,    M/W   
"NERUL SECTOR 46, 48",0,73.015666,19.009313,    M/W   
"NERUL SECTOR 46, 48",0,73.016378,19.008084,    M/W   
"VASHI SECTOR 9,16, JUHU NAGAR MARKET",0,72.998196,19.078555,    N   
SHAMRAO VITHAL BANK (JUI NAGAR),0,73.003284,19.059628,    N   
SHIRAVANE VILLAGE,0,73.021959,19.049567,    N   
GANESH SOCIETY (NERUL),0,73.016517,19.028239,    M/W   
GANESH SOCIETY (NERUL),0,73.01665,19.028221,    M/W   
SANT RAJINDER SINGH ASHRAM,0,73.00229,19.112956,    T   
"SAURASHTRA BANK, STATE BANK (VASHI)",0,73.007622,19.079827,    N   
TELECOM FACTORY,0,72.918368,19.045164,    M/W   
TELECOM FACTORY,0,72.918406,19.045137,    M/W   
TELECOM FACTORY,0,72.918454,19.044433,    M/W   
TERNA VIDYALAYA (NERUL),0,73.014649,19.038431,    M/W   
TERNA ENGINEERING COLLEGE (KOPAR KHAIRANE),0,73.003563,19.11114,    T   
THANE BELAPUR JUNCTION,0,73.013395,19.067223,    N   
TURBHE NAKA (JANATA MARKET),0,73.019087,19.069507,    N   
VASHI BUS STATION,0,72.997757,19.072945,    N   
VASHI BUS STATION,0,72.997824,19.075954,    N   
VASHI VILLAGE,0,72.987495,19.069586,    N   
VASHI RAILWAY STATION,0,72.998373,19.06401,    N   
YASHWANTRAO CHAVAN MARG JUNCTION(VASHI),0,72.996131,19.06851,    N   
YERALA MEDICAL CENTRE,0,73.060643,19.031798,    N   
YERALA MEDICAL CENTRE,0,73.060766,19.031617,    N   
MAHARASHTRA NAGAR (MANKHURD),0,72.93618,19.05076,    M/W   
VASHI SECTOR 19,0,73.011842,19.083963,    N   
MILLENNIUM BUSINESS PARK (MAHAPE),0,73.016394,19.113919,    T   
CHHEDA NAGAR,0,72.904936,19.069399,    M/W   
D.A.V.COLLEGE,0,72.935797,19.138752,    T   
GANDHI MARKET (GHATKOPAR-E),0,72.904277,19.08099,    N   
GANDHI NAGAR (KANJURMARG),0,72.925686,19.124982,    N   
GARODIA PALACE,0,72.906674,19.074414,    N   
"GARODIA NAGAR, R.T.O",0,72.908042,19.072282,    N   
KAMRAJ NAGAR (GHATKOPAR-E),0,72.909287,19.073177,    N   
GHATKOPAR DEPOT,0,72.919764,19.085954,    N   
GHATKOPAR DEPOT,0,72.91985,19.085845,    N   
GHATKOPAR STATION (E),0,72.908837,19.084777,    N   
"PESTOM SAGAR, GLASS FACTORY",0,72.901221,19.07078,    M/W   
GODREJ COMPANY (VIKHROLI-E),0,72.929131,19.101323,    N   
GODREJ SOAP COMPANY (VIKHROLI-E),0,72.926082,19.093173,    N   
JAIN MANDIR (GHATKOPAR-E),0,72.908562,19.081181,    N   
JAIN MANDIR (GHATKOPAR-E),0,72.909151,19.083114,    N   
JANATA MARKET (VIKHROLI-E),0,72.94001,19.121226,    N   
KANJUR VILLAGE,0,72.936254,19.1326,    T   
KANNAMWAR NAGAR NO.1,0,72.935591,19.113827,    N   
KANNAMWAR NAGAR NO.2,0,72.938441,19.120061,    N   
KANNAMWAR NAGAR NO.2,0,72.938308,19.120359,    N   
VIKHROLI POLICE STATION,0,72.937529,19.12119,    N   
LAXMI NAGAR (GHATKOPAR-E),0,72.915715,19.089801,    N   
MARATHI VIDYALAYA (GHATKOPAR-E),0,72.916951,19.088528,    N   
KANNAMWAR NAGAR HOSPITAL,0,72.937226,19.114243,    N   
NALANDA SOCIETY (GHATKOPAR-E),0,72.912926,19.074831,    N   
NITYANAND NAGAR,0,72.912731,19.091779,    N   
POLICE STATION (PANT NAGAR),0,72.91526,19.086531,    N   
RAILWAY POLICE GROUND (GHATKOPAR-E),0,72.913742,19.077424,    N   
RAJAWADI HOSPITAL,0,72.904031,19.078885,    N   
SAHAKAR TALKIES (CHEMBUR-W),0,72.899501,19.068483,    M/W   
SAHAKAR TALKIES (CHEMBUR-W),0,72.8995132,19.0683746,    M/W   
SAIBABA MANDIR (GHATKOPAR),0,72.910796,19.078354,    N   
SHANKESHWAR BUILDING,0,72.911035,19.074352,    N   
SARVODAY MAHABUDDHA VIHAR (TILAK NAGAR CHEMBUR),0,72.892875,19.067976,    M/W   
SHIVAI VIDYALAYA (BHANDUP-E),0,72.946356,19.152738,    T   
SWAMI NARAYAN MANDIR (GHATKOPAR-E),0,72.909333,19.077125,    N   
TAGORE NAGAR JUNCTION (KANJURMARG-E),0,72.933346,19.124956,    N   
TAGORE NAGAR JUNCTION (KANJURMARG-E),0,72.932785,19.125634,    N   
TAGORE NAGAR NO.5 (VIKHROLI-E),0,72.928879,19.125245,    N   
TAGORE NAGAR NO.3 (VIKHROLI-E),0,72.932226,19.11978,    N   
TAGORE NAGAR POST OFFICE (VIKHROLI-E),0,72.932616,19.115118,    N   
"TAGORE NAGAR UDYAN, VIKHROLI BRIDGE",0,72.933576,19.113339,    N   
VIKAS VIDYALAYA,0,72.937425,19.118209,    N   
